id,nItems,mostFreqStore,mostFreqCat,nCats,preferredBrand,nBrands,nPurch,salesLast3Mon,daysSinceLastPurch,meanItemPrice,meanShoppingCartValue,customerDuration
1700,42,Columbus,Baby,22,Nilima,27,9,794.08,21,18.9066666666667,88.2311111111111,391
1701,45,Columbus,Shoes,19,Akar,35,13,1042.85,2,23.1744444444444,80.2192307692308,921
1702,42,Boston,Frozen food,22,Veina,30,7,931.2,19,22.1714285714286,133.028571428571,423
1703,237,Columbus,Shoes,50,Veina,107,21,1524.39,2,6.4320253164557,72.59,800
1704,124,Seattle,Shoes,31,Medeia,48,17,1135.96,5,9.16096774193548,66.8211764705882,723
1705,65,Colorado Springs,Baby,24,Nilima,29,15,819.15,3,12.6023076923077,54.61,553
1706,363,Boston,Baby,53,Bo,162,30,1683.43,6,4.63754820936639,56.1143333333333,718
1707,63,Colorado Springs,Packaged food,27,Bo,43,7,900.24,2,14.2895238095238,128.605714285714,777
1709,104,Boston,Shoes,30,Bo,52,16,1165.18,10,11.2036538461538,72.82375,901
1710,11,Jersey,Baby,7,Veina,8,1,555.21,12,50.4736363636364,555.21,635
1711,10,Seattle,Baby,10,Bo,7,1,560.99,21,56.099,560.99,731
1712,132,Seattle,Clothes,28,Nilima,72,19,1225.52,4,9.28424242424242,64.5010526315789,574
1713,19,Denver,Baby,13,Bo,13,6,633.42,17,33.3378947368421,105.57,871
1714,227,Honolulu,Packaged food,45,Bo,82,44,1348.33,4,5.93977973568282,30.6438636363636,657
1715,97,Boston,Frozen food,25,Bo,51,7,1127.42,23,11.6228865979381,161.06,577
1716,87,Boston,Baby,23,Veina,38,9,1008.06,5,11.5868965517241,112.006666666667,774
1717,241,Orlando,Bakery,45,Bo,134,28,1786.64,6,7.41344398340249,63.8085714285714,814
1718,54,Colorado Springs,Baby,24,Bo,40,2,939.03,11,17.3894444444444,469.515,491
1719,259,Boston,Bakery,41,Bo,120,51,1547.34,9,5.97428571428571,30.34,545
1720,7,Columbus,Baby,6,Alekto,7,5,392.16,53,56.0228571428571,78.432,628
1721,176,Seattle,Baby,23,Veina,31,43,1869.68,1,10.6231818181818,43.4809302325581,581
1722,200,Denver,Clothes,36,Bo,71,7,1628.97,11,8.14485,232.71,468
1723,133,Seattle,Bakery,24,Veina,56,49,1098.76,1,8.26135338345865,22.4236734693878,763
1725,57,Boston,Fresh food,23,Bo,39,8,917.36,6,16.0940350877193,114.67,367
1726,51,Seattle,Alcohol,21,Bo,29,9,915.16,3,17.9443137254902,101.684444444444,573
1727,89,Colorado Springs,Shoes,24,Nilima,36,27,938.61,1,10.5461797752809,34.7633333333333,431
1728,69,Columbus,Alcohol,32,Nilima,54,5,935.16,8,13.5530434782609,187.032,1124
1729,36,Boston,Shoes,13,Veina,25,9,1106.72,4,30.7422222222222,122.968888888889,826
1730,22,Boston,Bakery,16,Veina,21,6,733.92,27,33.36,122.32,717
1731,190,Columbus,Alcohol,54,Bo,92,25,1444.23,7,7.60121052631579,57.7692,604
1732,84,Honolulu,Packaged food,25,Bo,45,13,1053.37,7,12.540119047619,81.0284615384615,987
1733,78,Seattle,Baby,18,Veina,41,13,1189.68,5,15.2523076923077,91.5138461538462,477
1734,144,Orlando,Shoes,31,Nilima,59,13,1181.1,5,8.20208333333333,90.8538461538461,791
1735,63,Boston,Baby,26,Veina,43,16,1004.7,3,15.947619047619,62.79375,664
1736,252,Seattle,Shoes,39,Nilima,93,39,1600.97,1,6.35305555555556,41.0505128205128,636
1737,23,Honolulu,Alcohol,14,Veina,19,5,751.74,1,32.684347826087,150.348,986
1738,564,Boston,Pets,60,Bo,198,24,1942.44,3,3.44404255319149,80.935,731
1739,9,Columbus,Bakery,8,Veina,8,3,552.2,3,61.3555555555556,184.066666666667,468
1740,286,Seattle,Beverages,46,Nilima,143,18,1825.78,18,6.38384615384615,101.432222222222,444
1741,110,Boston,Shoes,31,Nilima,50,23,1175.26,4,10.6841818181818,51.0982608695652,390
1742,131,Boston,Baby,28,Nilima,61,9,1269.46,2,9.69053435114504,141.051111111111,682
1743,557,Colorado Springs,Packaged food,55,Bo,169,77,1897.32,3,3.40631956912029,24.6405194805195,690
1744,104,Columbus,Baby,31,Moone,68,6,1226.65,14,11.7947115384615,204.441666666667,577
1745,40,Honolulu,Alcohol,14,Bo,17,7,847.18,31,21.1795,121.025714285714,566
1746,376,Seattle,Fresh food,49,Bo,126,31,1768.6,3,4.70372340425532,57.0516129032258,552
1747,226,Columbus,Alcohol,41,Bo,91,44,1384.39,1,6.12561946902655,31.4634090909091,551
1748,489,Seattle,Alcohol,56,Bo,181,50,1998.81,3,4.08754601226994,39.9762,851
1749,117,Boston,Shoes,26,Bo,46,29,1149.79,7,9.82726495726496,39.6479310344828,623
1750,164,Honolulu,Alcohol,34,Nilima,81,13,1314.97,4,8.01810975609756,101.151538461538,624
1751,142,Orlando,Baby,32,Bo,62,16,1333.42,3,9.39028169014085,83.33875,488
1752,92,Jersey,Frozen food,31,Bo,58,13,1116.03,4,12.1307608695652,85.8484615384615,894
1753,390,Columbus,Alcohol,54,Bo,150,28,1760.63,1,4.5144358974359,62.8796428571429,614
1754,523,Seattle,Packaged food,61,Bo,189,47,2190.53,1,4.18839388145316,46.6070212765958,663
1756,353,Boston,Alcohol,42,Veina,137,13,1970.83,2,5.58308781869688,151.602307692308,686
1757,138,San Diego,Baby,38,Veina,85,8,1305.19,25,9.45789855072464,163.14875,676
1758,92,Columbus,Alcohol,25,Bo,59,23,1122.35,1,12.1994565217391,48.7978260869565,442
1759,70,Colorado Springs,Alcohol,22,Bo,36,15,983.76,2,14.0537142857143,65.584,517
1760,74,Orlando,Alcohol,29,Nilima,42,7,857.1,5,11.5824324324324,122.442857142857,722
1761,322,San Diego,Baby,55,Bo,161,32,1845.87,7,5.73251552795031,57.6834375,783
1762,120,Columbus,Alcohol,34,Bo,73,27,1051.87,2,8.76558333333333,38.9581481481481,994
1763,149,Orlando,Frozen food,46,Bo,74,13,1386.93,5,9.30825503355705,106.686923076923,243
1764,204,Jersey,Bakery,41,Bo,90,21,1400.62,3,6.86578431372549,66.6961904761905,809
1765,160,Orlando,Baby,40,Bo,80,37,1301.22,1,8.132625,35.1681081081081,647
1766,11,Seattle,Clothes,5,Veina,11,2,569.54,68,51.7763636363636,284.77,830
1767,34,Columbus,Alcohol,17,Bo,23,7,735.27,13,21.6255882352941,105.038571428571,687
1768,48,Colorado Springs,Baby,19,Veina,36,10,840.61,13,17.5127083333333,84.061,542
1769,163,Denver,Frozen food,48,Bo,86,12,1240.79,5,7.61220858895706,103.399166666667,641
1770,211,Columbus,Packaged food,41,Bo,95,44,1324.13,2,6.27549763033175,30.0938636363636,428
1771,47,Seattle,Frozen food,19,Veina,30,4,989.57,20,21.0546808510638,247.3925,502
1772,215,Seattle,Frozen food,42,Bo,84,11,1383.55,2,6.43511627906977,125.777272727273,736
1773,173,Honolulu,Baby,43,Nilima,69,19,1470.55,2,8.50028901734104,77.3973684210526,727
1774,274,Orlando,Alcohol,52,Bo,126,25,1526.19,6,5.57003649635037,61.0476,378
1775,249,Colorado Springs,Shoes,45,Bo,96,24,1589.91,3,6.38518072289157,66.24625,451
1776,7,Jersey,Baby,1,Bo,2,5,665.12,20,95.0171428571429,133.024,527
1777,233,Honolulu,Alcohol,46,Bo,128,31,1543.18,5,6.62309012875536,49.78,757
1778,171,Columbus,Frozen food,43,Bo,101,14,1509.29,6,8.82625730994152,107.806428571429,739
1779,17,Colorado Springs,Shoes,9,Kellest,10,7,798.07,13,46.9452941176471,114.01,494
1780,368,Columbus,Alcohol,62,Bo,189,24,1997.44,1,5.42782608695652,83.2266666666667,901
1781,234,Seattle,Frozen food,37,Bo,81,14,1370.39,2,5.85636752136752,97.885,774
1782,79,Orlando,Alcohol,26,Nilima,45,13,906.12,1,11.4698734177215,69.7015384615385,482
1783,235,Denver,Alcohol,39,Bo,98,18,1371.59,4,5.83655319148936,76.1994444444444,645
1784,16,Columbus,Beverages,7,Veina,13,5,651.91,73,40.744375,130.382,721
1785,107,Orlando,Alcohol,38,Nilima,72,6,1145.74,9,10.7078504672897,190.956666666667,535
1786,381,Honolulu,Alcohol,57,Bo,148,33,1866.36,1,4.89858267716535,56.5563636363636,445
1787,291,Seattle,Shoes,54,Bo,141,22,1820.61,1,6.25639175257732,82.755,631
1788,108,Boston,Alcohol,31,Bo,67,17,1038.31,10,9.61398148148148,61.0770588235294,666
1789,276,San Diego,Frozen food,54,Bo,127,10,1525.28,12,5.5263768115942,152.528,731
1790,30,Denver,Frozen food,10,Kellest,14,8,716.07,8,23.869,89.50875,584
1791,163,Boston,Clothes,41,Veina,98,31,1247.05,5,7.65061349693252,40.2274193548387,799
1793,145,Seattle,Baby,31,Bo,49,18,1347.27,4,9.29151724137931,74.8483333333333,970
1794,21,Jersey,Frozen food,13,Veina,16,6,694.31,18,33.0623809523809,115.718333333333,866
1795,526,Denver,Alcohol,61,Bo,199,46,2115.06,1,4.02102661596958,45.9795652173913,555
1796,2,Seattle,Packaged food,2,Alekto,2,2,286.67,23,143.335,143.335,754
1797,173,Seattle,Alcohol,42,Nilima,78,15,1478.12,3,8.54404624277457,98.5413333333333,600
1798,52,Jersey,Clothes,21,Bo,36,4,871.21,42,16.7540384615385,217.8025,720
1799,67,Colorado Springs,Packaged food,26,Bo,51,11,1007.65,1,15.039552238806,91.6045454545455,713
1800,112,Seattle,Alcohol,37,Bo,62,11,1271.65,9,11.3540178571429,115.604545454545,745
1801,29,Orlando,Shoes,16,Veina,20,6,817.55,5,28.1913793103448,136.258333333333,627
1802,316,Columbus,Baby,48,Bo,132,44,1650.29,1,5.22243670886076,37.5065909090909,483
1803,27,Denver,Baby,15,Nilima,18,7,676.76,27,25.0651851851852,96.68,571
1804,85,Denver,Shoes,35,Bo,43,8,988.76,20,11.6324705882353,123.595,668
1805,49,Seattle,Alcohol,22,Nilima,31,6,838.22,1,17.1065306122449,139.703333333333,621
1806,65,Seattle,Bakery,19,Veina,35,22,1008.9,1,15.5215384615385,45.8590909090909,784
1807,83,Seattle,Alcohol,30,Bo,58,16,945.99,5,11.3974698795181,59.124375,734
1808,189,Boston,Shoes,39,Nilima,69,21,1494.86,1,7.90931216931217,71.1838095238095,898
1809,96,Orlando,Shoes,28,Bo,50,10,1015,9,10.5729166666667,101.5,571
1810,71,Colorado Springs,Baby,26,Bo,45,12,1072.68,17,15.1081690140845,89.39,976
1811,109,Colorado Springs,Shoes,32,Bo,68,24,1063.22,7,9.7543119266055,44.3008333333333,591
1812,201,Boston,Alcohol,38,Bo,93,22,1342.06,1,6.67691542288557,61.0027272727273,581
1813,25,Columbus,Alcohol,11,Bo,13,4,653.13,3,26.1252,163.2825,448
1814,145,San Diego,Beverages,39,Bo,82,19,1269.82,11,8.75737931034483,66.8326315789474,961
1815,16,Boston,Clothes,9,Veina,12,4,606.83,81,37.926875,151.7075,604
1816,153,Jersey,Shoes,35,Bo,34,9,1124.68,3,7.35084967320261,124.964444444444,633
1817,284,Seattle,Alcohol,46,Bo,130,18,1725.5,3,6.07570422535211,95.8611111111111,763
1818,149,Columbus,Shoes,43,Nilima,88,19,1405.51,1,9.43295302013423,73.9742105263158,347
1819,255,Colorado Springs,Shoes,30,Veina,99,64,1451.81,1,5.69337254901961,22.68453125,607
1820,68,Colorado Springs,Shoes,28,Bo,43,7,916.61,7,13.4795588235294,130.944285714286,779
1821,71,Columbus,Baby,23,Veina,37,18,905.97,1,12.7601408450704,50.3316666666667,806
1822,155,Denver,Shoes,32,Kellest,84,42,1341.96,2,8.6578064516129,31.9514285714286,810
1823,310,Orlando,Alcohol,50,Medeia,146,29,1827.12,8,5.89393548387097,63.0041379310345,411
1824,238,Boston,Bakery,46,Nilima,91,12,1702.32,8,7.15260504201681,141.86,801
1825,94,Jersey,Baby,37,Nilima,63,10,1079.36,2,11.4825531914894,107.936,649
1826,56,Boston,Baby,22,Veina,41,11,977.36,4,17.4528571428571,88.8509090909091,561
1827,36,Boston,Baby,19,Alekto,24,12,801.22,17,22.2561111111111,66.7683333333333,591
1828,105,Orlando,Alcohol,35,Nilima,68,23,1096.37,1,10.441619047619,47.6682608695652,857
1829,180,San Diego,Alcohol,37,Bo,72,8,1353.1,15,7.51722222222222,169.1375,472
1830,374,Boston,Baby,48,Bo,139,18,1678.84,5,4.48887700534759,93.2688888888889,751
1831,52,Seattle,Shoes,25,Bo,37,6,877.6,18,16.8769230769231,146.266666666667,497
1832,59,Colorado Springs,Packaged food,21,Bo,34,11,819.5,16,13.8898305084746,74.5,589
1833,454,Seattle,Alcohol,52,Bo,170,34,2099.53,2,4.6245154185022,61.7508823529412,643
1834,76,San Diego,Baby,24,Bo,51,13,1190.17,1,15.6601315789474,91.5515384615385,866
1835,198,Denver,Baby,42,Bo,89,6,1501.78,2,7.58474747474747,250.296666666667,741
1837,81,Jersey,Alcohol,26,Veina,53,9,956.59,1,11.8097530864198,106.287777777778,552
1838,478,Seattle,Frozen food,49,Medeia,96,26,1975.96,4,4.13380753138075,75.9984615384615,573
1839,422,Boston,Alcohol,52,Nilima,158,25,1848.6,6,4.38056872037915,73.944,786
1840,113,Seattle,Packaged food,34,Bo,66,18,1226.41,19,10.853185840708,68.1338888888889,379
1841,216,Boston,Shoes,42,Bo,95,32,1455.1,1,6.73657407407407,45.471875,903
1842,131,Denver,Baby,41,Bo,77,9,1193.18,7,9.10824427480916,132.575555555556,817
1843,416,Columbus,Beverages,62,Bo,198,28,1853.23,3,4.45487980769231,66.1867857142857,696
1844,102,Denver,Alcohol,33,Bo,57,15,1679.48,9,16.4654901960784,111.965333333333,918
1845,315,Denver,Alcohol,56,Nilima,155,35,1729.56,1,5.49066666666667,49.416,642
1846,171,Denver,Frozen food,49,Bo,99,19,1296.86,27,7.58397660818713,68.2557894736842,396
1847,52,Boston,Alcohol,23,Nilima,31,12,797.08,1,15.3284615384615,66.4233333333333,635
1848,133,Orlando,Shoes,31,Nilima,57,24,1166.2,11,8.76842105263158,48.5916666666667,556
1849,103,San Diego,Packaged food,35,Nilima,58,40,1154.81,1,11.2117475728155,28.87025,736
1850,316,Orlando,Alcohol,49,Bo,137,22,1714.02,3,5.42411392405063,77.91,793
1851,119,Orlando,Baby,31,Bo,65,11,1387.03,5,11.6557142857143,126.093636363636,671
1852,347,Honolulu,Alcohol,40,Bo,121,11,1692.41,4,4.87726224783862,153.855454545455,712
1853,102,Orlando,Baby,39,Bo,69,17,1093.81,16,10.7236274509804,64.3417647058824,498
1854,199,Denver,Alcohol,50,Bo,95,17,1441.54,4,7.24391959798995,84.7964705882353,706
1855,189,Columbus,Baby,34,Bo,60,13,1428.48,6,7.55809523809524,109.883076923077,675
1856,57,Boston,Baby,22,Moone,34,10,1030.11,14,18.0721052631579,103.011,761
1857,362,Denver,Baby,47,Bo,127,13,1702.15,4,4.70207182320442,130.934615384615,805
1858,103,Colorado Springs,Alcohol,32,Veina,75,8,1167.26,21,11.3326213592233,145.9075,894
1859,115,Colorado Springs,Shoes,31,Bo,52,16,1015.8,5,8.83304347826087,63.4875,539
1860,776,Boston,Frozen food,59,Veina,227,53,2402.37,1,3.09583762886598,45.3277358490566,812
1862,278,Denver,Shoes,58,Bo,122,27,1729.3,4,6.2205035971223,64.0481481481481,540
1863,129,Jersey,Bakery,34,Bo,70,14,1397.71,3,10.8349612403101,99.8364285714286,655
1864,76,Honolulu,Packaged food,31,Nilima,46,11,1062.18,9,13.9760526315789,96.5618181818182,837
1865,27,Boston,Baby,14,Bo,22,9,841.01,3,31.1485185185185,93.4455555555556,521
1866,59,Jersey,Alcohol,27,Tanvi,42,8,861.18,2,14.5962711864407,107.6475,688
1867,262,Columbus,Frozen food,52,Bo,116,34,1558.1,2,5.9469465648855,45.8264705882353,596
1868,162,Colorado Springs,Fresh food,37,Bo,76,23,1340.06,5,8.27197530864198,58.2634782608696,569
1869,174,Honolulu,Shoes,33,Nilima,79,18,1245.74,1,7.15942528735632,69.2077777777778,728
1870,54,Colorado Springs,Shoes,18,Nilima,27,21,824.91,2,15.2761111111111,39.2814285714286,837
1871,26,Jersey,Baby,15,Alekto,15,10,732.26,6,28.1638461538462,73.226,840
1872,32,Columbus,Baby,18,Alekto,27,4,692.04,1,21.62625,173.01,658
1873,141,Jersey,Alcohol,43,Bo,92,15,1146.52,5,8.1313475177305,76.4346666666667,905
1874,157,Columbus,Alcohol,34,Bo,49,20,1205.69,10,7.67955414012739,60.2845,593
1875,144,Colorado Springs,Alcohol,28,Nilima,62,19,1292.09,5,8.97284722222222,68.0047368421053,581
1876,399,Boston,Pets,52,Bo,169,22,1852.27,3,4.64228070175439,84.1940909090909,709
1877,266,Jersey,Shoes,43,Nilima,121,26,1652.03,10,6.21063909774436,63.5396153846154,529
1878,26,Columbus,Frozen food,13,Nilima,20,7,729.34,5,28.0515384615385,104.191428571429,622
1879,9,Honolulu,Beverages,6,Veina,7,3,445.4,33,49.4888888888889,148.466666666667,821
1880,133,Columbus,Clothes,24,Veina,39,7,1362.85,13,10.246992481203,194.692857142857,742
1881,71,Columbus,Shoes,20,Veina,41,10,1162.35,9,16.3711267605634,116.235,730
1882,229,Boston,Frozen food,43,Bo,98,12,1599.06,9,6.98279475982533,133.255,588
1884,102,Honolulu,Pets,29,Medeia,66,8,1114.51,10,10.926568627451,139.31375,695
1885,212,Columbus,Shoes,44,Bo,75,31,1387.98,2,6.54707547169811,44.7735483870968,815
1886,320,Columbus,Alcohol,46,Bo,136,39,1514.75,1,4.73359375,38.8397435897436,816
1887,468,Seattle,Baby,49,Nilima,106,49,1825.58,2,3.90081196581197,37.2567346938775,853
1889,159,Jersey,Shoes,37,Nilima,89,21,1314.03,2,8.26433962264151,62.5728571428571,635
1890,157,Colorado Springs,Alcohol,36,Bo,76,36,1252.29,2,7.97636942675159,34.7858333333333,699
1891,236,Columbus,Frozen food,33,Bo,56,12,1573.81,17,6.66868644067797,131.150833333333,547
1892,51,Columbus,Alcohol,23,Veina,33,3,832.56,12,16.3247058823529,277.52,546
1893,337,Honolulu,Alcohol,53,Bo,150,21,1559.23,4,4.62679525222552,74.2490476190476,526
1894,249,Honolulu,Alcohol,46,Nilima,115,24,1498,2,6.01606425702811,62.4166666666667,794
1895,134,Boston,Alcohol,40,Bo,68,26,1186.34,7,8.85328358208955,45.6284615384615,889
1896,175,Columbus,Fresh food,42,Bo,85,14,1269.11,4,7.25205714285714,90.6507142857143,881
1897,198,Honolulu,Shoes,44,Bo,78,21,1481.23,3,7.4809595959596,70.5347619047619,550
1898,52,Jersey,Frozen food,26,Veina,38,4,984.94,33,18.9411538461538,246.235,688
1899,119,Honolulu,Shoes,31,Kellest,70,9,1249.81,22,10.5026050420168,138.867777777778,381
1901,53,Orlando,Alcohol,25,Veina,38,11,857.88,4,16.1864150943396,77.9890909090909,858
1902,390,Colorado Springs,Alcohol,50,Medeia,129,42,1863.48,1,4.77815384615385,44.3685714285714,700
1903,91,Denver,Pets,29,Bo,42,15,1016.66,2,11.1720879120879,67.7773333333333,699
1904,140,Columbus,Baby,44,Bo,87,25,1241.19,1,8.86564285714286,49.6476,586
1905,363,Columbus,Bakery,57,Bo,180,40,1958.11,2,5.39424242424242,48.95275,600
1906,131,Denver,Alcohol,30,Nilima,67,7,1177.23,6,8.98648854961832,168.175714285714,566
1908,69,Columbus,Baby,30,Bo,43,9,1105.49,1,16.0215942028986,122.832222222222,833
1909,58,Honolulu,Shoes,18,Nilima,27,13,821.04,2,14.1558620689655,63.1569230769231,589
1910,28,Columbus,Shoes,16,Bo,20,7,767.83,3,27.4225,109.69,500
1911,100,Orlando,Alcohol,37,Bo,59,16,1202.23,1,12.0223,75.139375,625
1912,175,Columbus,Frozen food,38,Bo,93,14,1389.97,4,7.94268571428571,99.2835714285714,751
1913,276,Columbus,Baby,40,Bo,74,13,1641.56,6,5.94768115942029,126.273846153846,750
1914,39,Boston,Pets,19,Bo,24,9,964.32,4,24.7261538461538,107.146666666667,521
1915,51,Boston,Pets,25,Bo,36,4,1070.23,1,20.9849019607843,267.5575,1037
1916,154,Columbus,Alcohol,43,Bo,81,13,1368.58,2,8.88688311688312,105.275384615385,658
1917,45,Colorado Springs,Fresh food,15,Veina,25,12,924.86,17,20.5524444444444,77.0716666666667,624
1918,18,Honolulu,Frozen food,9,Veina,17,5,557.79,5,30.9883333333333,111.558,419
1919,320,Seattle,Alcohol,50,Bo,143,37,1761.7,3,5.5053125,47.6135135135135,541
1920,92,Seattle,Baby,23,Bo,46,5,1161.21,7,12.621847826087,232.242,811
1921,336,Seattle,Bakery,39,Bo,130,49,1870.06,2,5.56565476190476,38.1644897959184,739
1922,163,Columbus,Frozen food,41,Bo,80,11,1374.94,4,8.43521472392638,124.994545454545,854
1924,79,Seattle,Alcohol,33,Bo,57,22,1047.98,2,13.2655696202532,47.6354545454545,507
1925,98,Seattle,Alcohol,31,Bo,58,15,1170.29,7,11.9417346938776,78.0193333333333,497
1926,197,Honolulu,Baby,43,Bo,73,14,1528.11,2,7.75690355329949,109.150714285714,780
1927,152,Jersey,Alcohol,40,Nilima,77,16,1365.05,3,8.98059210526316,85.315625,453
1928,139,Columbus,Baby,38,Bo,84,21,1398.46,2,10.0608633093525,66.5933333333333,872
1929,18,Denver,Frozen food,11,Bo,13,7,614.55,5,34.1416666666667,87.7928571428571,509
1930,337,Jersey,Frozen food,48,Bo,148,14,1659.82,19,4.92528189910979,118.558571428571,441
1931,40,San Diego,Alcohol,22,Bo,32,6,866.58,1,21.6645,144.43,739
1932,21,Jersey,Alcohol,15,Bo,12,10,588.63,6,28.03,58.863,588
1934,334,Denver,Alcohol,58,Bo,154,20,1859.62,3,5.5677245508982,92.981,717
1935,438,Boston,Packaged food,50,Nilima,118,43,2126.91,2,4.85595890410959,49.463023255814,759
1936,229,Denver,Shoes,47,Nilima,99,30,1464.62,1,6.39572052401747,48.8206666666667,715
1937,129,Seattle,Pets,29,Veina,66,19,1515.19,10,11.7456589147287,79.7468421052632,845
1938,445,Boston,Alcohol,50,Nilima,122,52,1890.24,1,4.24773033707865,36.3507692307692,640
1939,274,Orlando,Packaged food,49,Bo,106,41,1492.8,3,5.44817518248175,36.409756097561,960
1940,266,Seattle,Frozen food,44,Medeia,117,15,1638.46,1,6.15962406015038,109.230666666667,759
1941,515,Boston,Frozen food,59,Bo,215,31,2118.08,4,4.11277669902913,68.3251612903226,720
1942,282,San Diego,Shoes,49,Bo,122,19,2006.16,4,7.11404255319149,105.587368421053,828
1943,103,Boston,Shoes,33,Bo,56,16,1188.63,3,11.5400970873786,74.289375,668
1944,517,Columbus,Shoes,55,Bo,182,60,1873.11,1,3.62303675048356,31.2185,716
1945,21,Colorado Springs,Shoes,15,Veina,19,6,683.5,26,32.5476190476191,113.916666666667,537
1946,78,Columbus,Baby,25,Bo,31,12,1019.07,4,13.065,84.9225,629
1947,77,Denver,Baby,28,Bo,41,5,1032.6,10,13.4103896103896,206.52,604
1948,376,Seattle,Alcohol,55,Nilima,118,22,1748.73,4,4.65087765957447,79.4877272727273,758
1949,297,Seattle,Bakery,39,Nilima,97,52,1683.48,1,5.66828282828283,32.3746153846154,905
1950,34,Columbus,Packaged food,17,Alekto,32,4,978.28,8,28.7729411764706,244.57,599
1951,217,Denver,Fresh food,42,Nilima,72,48,1270.57,1,5.85516129032258,26.4702083333333,532
1952,232,San Diego,Bakery,31,Veina,80,68,1495.66,5,6.44681034482759,21.995,627
1953,61,Seattle,Baby,23,Veina,41,13,1089.03,1,17.8529508196721,83.7715384615385,868
1954,279,Seattle,Shoes,45,Nilima,102,40,1517,3,5.43727598566308,37.925,606
1955,125,Seattle,Frozen food,35,Bo,66,15,1241.34,5,9.93072,82.756,643
1956,185,Seattle,Shoes,29,Veina,87,48,1313.2,1,7.09837837837838,27.3583333333333,818
1957,98,Seattle,Alcohol,32,Veina,58,15,1115.86,2,11.3863265306122,74.3906666666667,587
1958,33,Columbus,Shoes,13,Veina,17,18,816.17,12,24.7324242424242,45.3427777777778,745
1959,67,Honolulu,Baby,31,Nilima,44,11,1011.71,3,15.1001492537313,91.9736363636364,867
1960,252,Seattle,Baby,52,Bo,123,33,1486.66,6,5.89944444444444,45.050303030303,893
1961,184,Colorado Springs,Baby,44,Nilima,97,13,1584.52,2,8.61152173913043,121.886153846154,1009
1962,211,Denver,Shoes,47,Akar,94,22,1624.05,18,7.69691943127962,73.8204545454545,752
1963,49,Seattle,Baby,18,Veina,31,10,929.04,1,18.96,92.904,566
1964,138,Orlando,Baby,30,Veina,75,13,1149.56,5,8.33014492753623,88.4276923076923,424
1965,437,Seattle,Alcohol,61,Bo,197,35,1994.21,4,4.56340961098398,56.9774285714286,677
1966,202,Denver,Baby,43,Moone,97,22,1312.74,1,6.49871287128713,59.67,434
1967,149,Columbus,Alcohol,40,Bo,75,18,1285.8,2,8.62953020134228,71.4333333333333,731
1968,231,Jersey,Alcohol,43,Bo,107,34,1454.13,2,6.29493506493507,42.7685294117647,700
1969,142,Colorado Springs,Alcohol,34,Bo,72,30,1307.46,1,9.20746478873239,43.582,631
