id,nItems,mostFreqStore,mostFreqCat,nCats,preferredBrand,nBrands,nPurch,salesLast3Mon,salesThisMon,daysSinceLastPurch,meanItemPrice,meanShoppingCartValue,customerDuration
1576,166,Colorado Springs,Baby,39,Bo,87,30,1313.8,631.46,4,7.9144578313253,43.7933333333333,746
1577,664,Orlando,Alcohol,62,Bo,211,49,2128.24,1078.26,1,3.20518072289157,43.4334693877551,635
1580,96,Colorado Springs,Shoes,29,Bo,65,17,1052.01,807.47,14,10.9584375,61.8829411764706,1057
1581,66,Boston,Pets,33,Bo,43,9,977.4,441.42,2,14.8090909090909,108.6,487
1582,75,Seattle,Pets,30,Veina,54,13,1079.06,506.54,19,14.3874666666667,83.0046153846154,707
1583,260,Seattle,Alcohol,45,Bo,98,14,1412.14,751.11,15,5.43130769230769,100.867142857143,952
1584,24,Jersey,Shoes,16,Bo,16,7,651.8,198.06,8,27.1583333333333,93.1142857142857,453
1585,41,Seattle,Frozen food,19,Nilima,30,4,1018.49,400.54,3,24.8412195121951,254.6225,661
1586,412,Orlando,Packaged food,55,Bo,175,33,2024.37,783.53,1,4.91351941747573,61.3445454545455,743
1587,212,Orlando,Clothes,39,Veina,82,42,1273.76,521,2,6.00830188679245,30.327619047619,569
1589,38,Boston,Packaged food,9,Bo,13,14,759.93,345.44,3,19.9981578947368,54.2807142857143,490
1590,341,Colorado Springs,Alcohol,47,Veina,109,31,1603.73,713.73,1,4.70302052785924,51.7332258064516,678
1591,257,Honolulu,Fresh food,46,Bo,133,12,1510.34,700.89,5,5.8768093385214,125.861666666667,613
1592,39,Columbus,Alcohol,22,Nilima,33,5,840.5,158.61,38,21.5512820512821,168.1,379
1593,22,Orlando,Alcohol,16,Veina,22,7,1032.52,572.7,26,46.9327272727273,147.502857142857,590
1594,222,Colorado Springs,Baby,45,Bo,95,37,1544.37,723.96,5,6.95662162162162,41.7397297297297,556
1595,130,Denver,Shoes,32,Tanvi,53,31,1152.66,577.28,1,8.86661538461539,37.1825806451613,584
1596,181,Boston,Shoes,29,Bo,51,25,1572.13,691.57,1,8.68580110497238,62.8852,488
1597,117,Orlando,Shoes,35,Bo,58,26,1125.62,522.47,6,9.62068376068376,43.2930769230769,689
1598,43,Seattle,Bakery,17,Veina,33,11,1052.22,280.08,8,24.4702325581395,95.6563636363636,273
1599,105,Seattle,Frozen food,34,Bo,49,12,1050.24,347.46,1,10.0022857142857,87.52,802
1600,168,Honolulu,Baby,29,Moone,84,27,1309.07,752.54,2,7.79208333333333,48.4840740740741,673
1601,324,Honolulu,Packaged food,49,Bo,127,22,1702.77,817.97,4,5.25546296296296,77.3986363636364,701
1602,61,Jersey,Alcohol,22,Veina,39,11,971.99,428.18,20,15.934262295082,88.3627272727273,716
1603,70,Boston,Frozen food,29,Bo,43,12,1203.02,379.58,6,17.186,100.251666666667,698
1604,16,Boston,Baby,8,Veina,10,5,628.7,275.32,7,39.29375,125.74,424
1605,30,Jersey,Alcohol,13,Veina,18,4,776.21,446.88,30,25.8736666666667,194.0525,648
1606,37,Jersey,Beverages,16,Bo,26,6,950.97,528.52,4,25.7018918918919,158.495,716
1607,276,San Diego,Frozen food,46,Bo,120,31,1693.96,683.49,4,6.13753623188406,54.6438709677419,728
1608,91,Seattle,Frozen food,24,Veina,43,14,1162.64,578.01,1,12.7762637362637,83.0457142857143,743
1609,298,Jersey,Shoes,47,Nilima,142,20,1931.76,845.42,3,6.48241610738255,96.588,686
1610,206,Columbus,Baby,46,Bo,83,36,1314.18,380.27,2,6.3795145631068,36.505,508
1612,216,Seattle,Alcohol,38,Bo,75,13,1476.67,501.58,3,6.83643518518519,113.59,470
1614,262,Columbus,Frozen food,42,Medeia,89,37,1671.54,701.87,1,6.37992366412214,45.1767567567568,525
1615,67,Orlando,Baby,25,Bo,31,6,972.74,419.74,12,14.5185074626866,162.123333333333,623
1616,41,Columbus,Shoes,17,Nilima,24,8,787.75,468,5,19.2134146341463,98.46875,775
1617,324,Seattle,Alcohol,55,Bo,123,19,1687.1,564.98,2,5.2070987654321,88.7947368421053,530
1619,222,Seattle,Frozen food,49,Veina,117,22,1646.91,758.99,5,7.41851351351351,74.8595454545455,700
1620,62,Columbus,Alcohol,31,Bo,35,5,949.21,549.74,30,15.3098387096774,189.842,630
1622,126,San Diego,Baby,33,Moone,63,17,1055.71,415.53,1,8.37865079365079,62.1005882352941,587
1623,259,Colorado Springs,Shoes,47,Bo,117,16,1747.12,731.23,3,6.74563706563706,109.195,510
1624,1,Columbus,Bakery,1,Veina,1,1,377.9,333.16,51,377.9,377.9,542
1625,109,Jersey,Fresh food,40,Bo,66,13,1224.56,784.79,1,11.234495412844,94.1969230769231,881
1626,156,Columbus,Alcohol,42,Bo,79,14,1357.18,823.12,14,8.69987179487179,96.9414285714286,869
1627,374,Columbus,Shoes,57,Bo,134,20,1720.43,877.48,7,4.60008021390374,86.0215,852
1629,244,Honolulu,Shoes,42,Bo,91,13,1550.03,651.2,1,6.35258196721311,119.233076923077,632
1630,123,Boston,Baby,41,Bo,77,10,1203.91,863.39,18,9.78788617886179,120.391,994
1631,471,Boston,Alcohol,54,Bo,183,47,1892.95,1078.12,2,4.01900212314225,40.2755319148936,1080
1632,74,Boston,Shoes,36,Nilima,46,10,1042.58,350.56,5,14.0889189189189,104.258,464
1633,176,Seattle,Alcohol,34,Bo,69,31,1136.88,282.31,2,6.45954545454545,36.6735483870968,556
1634,57,Colorado Springs,Packaged food,20,Veina,32,17,839.34,387.42,3,14.7252631578947,49.3729411764706,441
1635,20,Denver,Baby,13,Veina,17,4,719.02,364.86,32,35.951,179.755,520
1636,264,Boston,Frozen food,45,Bo,117,22,1503.71,705.61,4,5.69587121212121,68.3504545454546,844
1637,142,Honolulu,Beverages,42,Bo,96,16,1429.04,565.61,5,10.063661971831,89.315,567
1638,63,Columbus,Shoes,23,Nilima,40,10,983.14,472.52,9,15.6053968253968,98.314,498
1639,84,Columbus,Alcohol,22,Bo,47,21,1101.06,476.43,1,13.1078571428571,52.4314285714286,624
1640,65,Columbus,Clothes,24,Bo,28,13,886.32,458.98,8,13.6356923076923,68.1784615384615,798
1641,167,Honolulu,Alcohol,33,Bo,72,29,1362.39,720.28,1,8.15802395209581,46.9789655172414,636
1643,63,Orlando,Baby,24,Alekto,32,9,935.83,482.93,3,14.8544444444444,103.981111111111,810
1644,183,Columbus,Alcohol,40,Veina,94,6,1588.23,524.06,10,8.67885245901639,264.705,476
1645,83,Orlando,Shoes,28,Veina,44,24,1182.59,570.31,5,14.2480722891566,49.2745833333333,619
1646,593,Colorado Springs,Clothes,56,Bo,174,59,1789.1,683.17,1,3.01703204047218,30.3237288135593,606
1647,122,Boston,Bakery,33,Bo,84,7,1465.42,782.32,5,12.0116393442623,209.345714285714,832
1648,174,Seattle,Shoes,34,Nilima,77,36,1219.05,531.38,1,7.00603448275862,33.8625,588
1649,76,Orlando,Frozen food,24,Medeia,48,5,1073.81,536.35,9,14.1290789473684,214.762,801
1650,144,Seattle,Alcohol,30,Bo,70,25,1166.41,402.32,1,8.10006944444445,46.6564,660
1651,74,Orlando,Baby,33,Nilima,43,9,1025.93,297.76,5,13.8639189189189,113.992222222222,544
1652,70,Honolulu,Shoes,23,Nilima,47,5,1076.59,326.39,1,15.3798571428571,215.318,619
1653,219,Jersey,Packaged food,52,Bo,119,20,1738.86,657.58,1,7.94,86.943,648
1654,46,Columbus,Baby,24,Bo,30,9,892.38,556.02,6,19.3995652173913,99.1533333333333,862
1655,207,Honolulu,Shoes,49,Bo,97,28,1454.95,706.81,1,7.02874396135266,51.9625,670
1656,61,Columbus,Beverages,18,Veina,43,17,999.67,612.64,1,16.3880327868852,58.8041176470588,831
1657,339,Columbus,Alcohol,42,Bo,135,14,1513.27,676.91,8,4.46392330383481,108.090714285714,572
1658,219,Seattle,Packaged food,36,Veina,71,28,1465.43,787.61,4,6.69146118721461,52.3367857142857,701
1659,62,San Diego,Alcohol,29,Veina,46,13,968.82,413.85,4,15.6261290322581,74.5246153846154,506
1660,92,Honolulu,Fresh food,39,Bo,63,9,1117.59,494.96,10,12.1477173913043,124.176666666667,612
1662,344,Colorado Springs,Shoes,54,Bo,137,13,1740.19,708.79,1,5.05869186046512,133.860769230769,651
1663,48,San Diego,Shoes,21,Veina,32,4,864.69,512.73,17,18.014375,216.1725,907
1664,231,Columbus,Baby,42,Nilima,82,27,1612.44,855.76,1,6.98025974025974,59.72,654
1665,145,Honolulu,Beverages,38,Bo,66,15,1163.55,245.3,3,8.02448275862069,77.57,255
1666,143,Columbus,Alcohol,41,Bo,76,6,1312.49,546.66,4,9.17825174825175,218.748333333333,588
1667,286,Jersey,Pets,47,Moone,99,11,1659.71,764.81,1,5.80318181818182,150.882727272727,885
1668,62,Seattle,Baby,24,Bo,44,20,1075.21,464.81,3,17.3420967741935,53.7605,605
1669,193,Denver,Frozen food,33,Veina,83,16,1485.42,752.42,1,7.69647668393782,92.83875,672
1670,125,San Diego,Pets,42,Bo,77,21,1242.14,468.12,1,9.93712,59.1495238095238,547
1671,185,Honolulu,Packaged food,47,Bo,91,31,1452.44,600.26,1,7.85102702702703,46.8529032258065,662
1672,72,Orlando,Baby,31,Moone,43,20,1038.65,387.15,2,14.4256944444444,51.9325,665
1673,91,San Diego,Beverages,20,Nilima,55,16,984.01,450.98,7,10.8132967032967,61.500625,600
1675,171,Jersey,Baby,36,Moone,80,26,1206.16,658.76,1,7.05356725146199,46.3907692307692,754
1676,183,Honolulu,Shoes,35,Bo,65,23,1157.3,653.18,2,6.32404371584699,50.3173913043478,844
1678,25,Colorado Springs,Baby,12,Veina,17,10,733.16,510.47,13,29.3264,73.316,762
1679,56,Denver,Shoes,23,Veina,38,9,887.04,552.64,1,15.84,98.56,793
1680,136,Orlando,Frozen food,37,Bo,67,18,1325.23,573,4,9.74433823529412,73.6238888888889,559
1681,557,Boston,Shoes,63,Bo,235,49,2121.23,963.72,1,3.80831238779174,43.2904081632653,547
1682,371,Columbus,Frozen food,55,Bo,125,63,1928.9,915.2,2,5.19919137466307,30.6174603174603,660
1683,64,Seattle,Packaged food,21,Veina,40,10,1048.72,609.39,5,16.38625,104.872,876
1684,181,Seattle,Alcohol,47,Nilima,94,8,1423.33,450.49,38,7.86370165745856,177.91625,402
1685,47,Seattle,Shoes,20,Bo,24,13,842.33,313.22,10,17.921914893617,64.7946153846154,568
1686,195,Columbus,Alcohol,49,Bo,118,22,1361.52,492.39,6,6.98215384615385,61.8872727272727,511
1688,203,Honolulu,Alcohol,47,Bo,87,8,1463.82,656.45,3,7.21093596059113,182.9775,646
1689,109,Seattle,Baby,32,Bo,51,19,1086.21,365.41,1,9.96522935779817,57.1689473684211,613
1690,405,Seattle,Bakery,57,Bo,191,24,2295.52,1005.97,1,5.66795061728395,95.6466666666667,661
1692,249,Orlando,Packaged food,48,Bo,120,25,1475,665.98,5,5.92369477911647,59,640
1693,18,Jersey,Baby,12,Veina,11,7,613.89,408.51,2,34.105,87.6985714285714,729
1694,358,San Diego,Frozen food,55,Bo,163,30,1745.63,865.04,11,4.87606145251397,58.1876666666667,504
1695,344,Seattle,Alcohol,49,Bo,120,21,1918.94,881.96,9,5.57831395348837,91.3780952380952,687
1696,189,Boston,Frozen food,38,Bo,91,21,1429.29,854.22,1,7.56238095238095,68.0614285714286,974
1697,93,Columbus,Shoes,33,Bo,43,16,1111.15,420.81,7,11.9478494623656,69.446875,721
1698,253,Honolulu,Frozen food,47,Bo,112,16,1630.68,665.33,4,6.44537549407115,101.9175,595
1699,155,Boston,Clothes,31,Veina,76,27,1280.08,579.02,3,8.25858064516129,47.4103703703704,510
1700,88,Columbus,Shoes,34,Bo,56,12,1055.16,259.92,10,11.9904545454545,87.93,360
1701,28,Columbus,Shoes,13,Akar,22,10,910.66,563.62,10,32.5235714285714,91.066,890
1702,42,Boston,Frozen food,23,Veina,29,8,928.19,190.19,2,22.0997619047619,116.02375,392
1703,239,Columbus,Shoes,49,Veina,104,20,1549.45,655.05,1,6.48305439330544,77.4725,769
1704,128,Seattle,Shoes,28,Medeia,47,14,1121.43,501.78,2,8.761171875,80.1021428571429,692
1705,65,Colorado Springs,Baby,26,Nilima,27,14,835.07,272.12,2,12.8472307692308,59.6478571428571,522
1706,329,Boston,Packaged food,52,Veina,152,27,1635.81,778.38,4,4.97206686930091,60.5855555555556,687
1707,41,Colorado Springs,Packaged food,19,Moone,29,7,791.72,531.06,4,19.310243902439,113.102857142857,746
1708,6,Boston,Alcohol,4,Veina,5,1,430.99,345.13,82,71.8316666666667,430.99,627
1709,111,Boston,Fresh food,32,Bo,56,16,1205.23,514.23,4,10.8579279279279,75.326875,870
1711,12,Seattle,Clothes,10,Bo,11,1,605.57,373.99,78,50.4641666666667,605.57,700
1712,136,Seattle,Clothes,29,Nilima,70,16,1236.86,490.21,8,9.09455882352941,77.30375,543
1714,300,Honolulu,Fresh food,49,Bo,114,47,1468.43,606.48,1,4.89476666666667,31.2431914893617,626
1715,69,Boston,Frozen food,19,Nilima,37,6,1019.21,543.82,16,14.7711594202899,169.868333333333,546
1716,110,Boston,Baby,28,Nilima,48,8,1064.04,484.71,9,9.67309090909091,133.005,743
1717,250,Orlando,Bakery,44,Bo,128,22,1803.25,870.93,1,7.213,81.9659090909091,783
1718,50,Colorado Springs,Baby,22,Bo,37,1,896.53,316.92,15,17.9306,896.53,460
1719,303,Boston,Bakery,45,Bo,130,58,1616.88,600.5,3,5.33623762376238,27.8772413793103,514
1721,181,Seattle,Baby,27,Veina,38,42,1956.2,774.34,4,10.8077348066298,46.5761904761905,550
1722,215,Denver,Clothes,30,Bo,63,8,1713.88,745.96,4,7.97153488372093,214.235,437
1723,105,Seattle,Bakery,24,Veina,50,41,1028.19,513.42,1,9.79228571428571,25.0778048780488,732
1725,66,Boston,Alcohol,24,Bo,44,9,959.96,282.23,10,14.5448484848485,106.662222222222,336
1726,67,Seattle,Alcohol,25,Bo,39,10,999.86,338.63,4,14.9232835820896,99.986,542
1727,116,Colorado Springs,Shoes,28,Nilima,50,34,1044.38,379.09,3,9.00327586206897,30.7170588235294,400
1728,7,Columbus,Shoes,5,Nilima,6,2,402.98,606.35,10,57.5685714285714,201.49,1093
1729,18,Boston,Baby,9,Veina,14,4,793.11,633.15,16,44.0616666666667,198.2775,795
1730,16,Boston,Bakery,11,Veina,16,7,690.29,342.39,4,43.143125,98.6128571428571,686
1731,190,Columbus,Shoes,49,Bo,101,24,1518.08,679.28,5,7.98989473684211,63.2533333333333,573
1732,66,Honolulu,Packaged food,24,Bo,40,9,948.17,525.02,1,14.3662121212121,105.352222222222,956
1733,82,Seattle,Baby,21,Veina,42,14,1218.15,507.42,1,14.8554878048781,87.0107142857143,446
1734,141,Orlando,Shoes,32,Nilima,59,13,1168,583.72,9,8.28368794326241,89.8461538461538,760
1735,66,Boston,Baby,21,Veina,45,14,1048.21,432.91,1,15.8819696969697,74.8721428571429,633
1736,247,Seattle,Shoes,35,Nilima,96,36,1603.34,668.58,1,6.49125506072874,44.5372222222222,605
1737,8,Honolulu,Alcohol,5,Veina,8,2,415.93,501.16,73,51.99125,207.965,955
1738,546,Boston,Pets,63,Bo,190,26,1935.99,947.82,8,3.54576923076923,74.4611538461538,700
1739,2,Columbus,Bakery,1,Veina,1,2,492.71,243.57,15,246.355,246.355,437
1740,363,Seattle,Beverages,50,Alekto,171,21,2008.32,690.18,4,5.53256198347107,95.6342857142857,413
1741,106,Boston,Shoes,32,Nilima,47,23,1171.1,453.88,2,11.0481132075472,50.9173913043478,359
1742,123,Boston,Baby,28,Nilima,61,10,1212.36,637.62,2,9.85658536585366,121.236,651
1743,559,Colorado Springs,Packaged food,56,Bo,170,76,1900.6,867.95,1,3.4,25.0078947368421,659
1744,128,Columbus,Baby,34,Moone,72,5,1260.91,462.82,17,9.850859375,252.182,546
1745,45,Honolulu,Shoes,15,Nilima,18,9,865.09,310,16,19.2242222222222,96.1211111111111,535
1746,384,Seattle,Alcohol,53,Bo,124,27,1797.85,713.73,2,4.68190104166667,66.587037037037,521
1747,216,Columbus,Baby,43,Bo,100,41,1389.76,595.05,1,6.43407407407407,33.8965853658537,520
1748,503,Seattle,Frozen food,54,Bo,192,49,1996.23,937.88,1,3.96864811133201,40.739387755102,820
1749,132,Boston,Shoes,25,Veina,50,34,1190.15,472.22,2,9.01628787878788,35.0044117647059,592
1750,161,Honolulu,Alcohol,36,Nilima,79,14,1289.33,643.52,8,8.00826086956522,92.095,593
1751,152,Orlando,Baby,36,Bo,59,18,1384.58,618.88,1,9.10907894736842,76.9211111111111,457
1752,79,Jersey,Frozen food,27,Bo,51,10,1026.02,566.49,4,12.9875949367089,102.602,863
1753,410,Columbus,Shoes,49,Bo,156,28,1769.04,786.59,2,4.31473170731707,63.18,583
1754,534,Seattle,Packaged food,55,Bo,187,47,2191.55,1048.47,2,4.10402621722846,46.6287234042553,632
1756,380,Boston,Alcohol,38,Veina,138,12,2002.35,907.32,6,5.26934210526316,166.8625,655
1757,180,San Diego,Shoes,42,Veina,98,9,1395.22,579.56,5,7.75122222222222,155.024444444444,645
1758,99,Columbus,Alcohol,29,Bo,63,25,1188.05,436.94,4,12.000505050505,47.522,411
1759,47,Colorado Springs,Alcohol,18,Bo,27,16,972.67,422.48,8,20.6951063829787,60.791875,486
1760,31,Orlando,Alcohol,17,Nilima,20,3,663.61,506.84,33,21.4067741935484,221.203333333333,691
1761,350,San Diego,Baby,57,Bo,155,32,1849.74,938.13,1,5.28497142857143,57.804375,752
1762,69,Columbus,Alcohol,25,Bo,47,23,893.58,559.22,1,12.9504347826087,38.8513043478261,963
1763,264,Orlando,Frozen food,56,Bo,110,19,1653.14,268.01,7,6.26189393939394,87.0073684210526,212
1764,239,Jersey,Bakery,44,Bo,104,21,1472.36,627.73,1,6.16050209205021,70.1123809523809,778
1765,138,Orlando,Baby,39,Bo,65,32,1236.58,623.79,5,8.96072463768116,38.643125,616
1767,37,Columbus,Alcohol,17,Bo,23,8,727.43,343.7,7,19.6602702702703,90.92875,656
1768,64,Colorado Springs,Alcohol,24,Veina,46,12,996.24,203.12,20,15.56625,83.02,511
1769,153,Denver,Alcohol,48,Bo,89,13,1270.5,634.43,7,8.30392156862745,97.7307692307692,610
1770,241,Columbus,Packaged food,43,Bo,103,44,1359.17,536.58,6,5.63970954356846,30.8902272727273,397
1771,81,Seattle,Frozen food,29,Bo,47,8,1189.3,278.75,6,14.6827160493827,148.6625,471
1772,135,Seattle,Frozen food,35,Bo,63,6,1200.58,739.55,3,8.89318518518519,200.096666666667,705
1773,157,Honolulu,Shoes,45,Bo,68,14,1412.14,717.17,3,8.99452229299363,100.867142857143,696
1774,275,Orlando,Alcohol,50,Bo,116,28,1533.59,688.22,1,5.57669090909091,54.7710714285714,347
1775,263,Colorado Springs,Shoes,46,Bo,97,26,1627.02,686,2,6.18638783269962,62.5776923076923,420
1776,7,Jersey,Baby,2,Bo,3,4,645.98,298.81,3,92.2828571428571,161.495,496
1777,262,Honolulu,Alcohol,51,Bo,141,32,1577.4,725.53,3,6.0206106870229,49.29375,726
1778,163,Columbus,Frozen food,42,Bo,100,16,1474.1,662.61,5,9.04355828220859,92.13125,708
1779,14,Colorado Springs,Shoes,9,Kellest,8,6,706.73,389.74,2,50.4807142857143,117.788333333333,463
1780,203,Columbus,Shoes,52,Nilima,118,18,1710.25,1009.88,3,8.42487684729064,95.0138888888889,870
1781,261,Seattle,Frozen food,38,Bo,80,18,1428.16,662.53,4,5.47187739463602,79.3422222222222,743
1782,68,Orlando,Alcohol,24,Nilima,38,12,950.63,289.01,4,13.9798529411765,79.2191666666667,451
1783,258,Denver,Alcohol,48,Bo,99,19,1433.72,648.24,11,5.55705426356589,75.4589473684211,614
1785,65,Orlando,Alcohol,28,Nilima,49,3,970.2,559.4,21,14.9261538461538,323.4,504
1786,449,Honolulu,Alcohol,59,Bo,166,40,1990.65,721.48,1,4.43351893095768,49.76625,414
1787,281,Seattle,Shoes,53,Bo,137,18,1760.63,761.65,1,6.2655871886121,97.8127777777778,600
1788,142,Boston,Alcohol,35,Bo,82,16,1137.8,430.53,12,8.01267605633803,71.1125,635
1789,297,San Diego,Frozen food,56,Bo,127,10,1561.14,716.87,8,5.25636363636364,156.114,700
1790,18,Denver,Baby,6,Veina,12,5,612.85,389.56,6,34.0472222222222,122.57,553
1791,176,Boston,Shoes,44,Bo,105,38,1271.47,614.09,2,7.22426136363636,33.4597368421053,768
1792,66,San Diego,Beverages,24,Bo,44,7,995.45,484.28,2,15.0825757575758,142.207142857143,558
1793,89,Seattle,Clothes,29,Bo,32,14,1169.46,713.83,14,13.14,83.5328571428571,939
1794,15,Jersey,Frozen food,10,Bo,14,4,636.32,356.16,35,42.4213333333333,159.08,835
1795,546,Denver,Alcohol,60,Bo,219,44,2136.02,937.74,2,3.91212454212454,48.5459090909091,524
1796,2,Seattle,Alcohol,2,Akar,2,1,272.26,191.11,69,136.13,272.26,723
1797,153,Seattle,Alcohol,44,Bo,72,15,1403.37,630.41,1,9.17235294117647,93.558,569
1799,38,Colorado Springs,Alcohol,18,Veina,35,5,842.99,518.53,19,22.1839473684211,168.598,682
1800,108,Seattle,Alcohol,32,Bo,51,11,1241.55,546.71,2,11.4958333333333,112.868181818182,714
1801,14,Orlando,Baby,10,Alekto,12,5,626.13,453.49,20,44.7235714285714,125.226,596
1802,355,Columbus,Baby,55,Bo,137,43,1676.52,701.11,3,4.72259154929577,38.9888372093023,452
1803,26,Denver,Baby,14,Nilima,17,6,645.93,228.88,23,24.8434615384615,107.655,540
1804,103,Denver,Alcohol,40,Bo,54,8,1081.75,515.61,14,10.502427184466,135.21875,637
1805,7,Seattle,Alcohol,5,Veina,6,1,496.98,558.81,89,70.9971428571429,496.98,590
1806,70,Seattle,Bakery,20,Veina,40,23,1031.7,460.32,1,14.7385714285714,44.8565217391304,753
1807,72,Seattle,Alcohol,33,Bo,55,15,930.37,447.09,15,12.9218055555556,62.0246666666667,703
1808,141,Boston,Shoes,31,Bo,48,16,1385.68,793.55,3,9.82751773049645,86.605,867
1809,98,Orlando,Frozen food,31,Bo,48,9,1057.39,507.68,22,10.789693877551,117.487777777778,540
1810,30,Colorado Springs,Alcohol,14,Veina,21,10,772.05,620.44,6,25.735,77.205,945
1811,141,Colorado Springs,Alcohol,37,Bo,73,29,1188.48,466.39,7,8.42893617021277,40.9820689655172,560
1812,194,Boston,Shoes,40,Bo,91,19,1326.64,633.48,7,6.83835051546392,69.8231578947369,550
1813,16,Columbus,Clothes,10,Bo,11,2,587.95,281.6,28,36.746875,293.975,417
1814,92,San Diego,Beverages,33,Bo,67,19,1173.61,611.53,5,12.7566304347826,61.768947368421,930
1816,155,Jersey,Shoes,36,Bo,33,9,1153.16,519.06,2,7.43974193548387,128.128888888889,602
1817,259,Seattle,Bakery,40,Bo,126,19,1696.26,812.18,9,6.54926640926641,89.2768421052632,732
1818,238,Columbus,Shoes,51,Bo,116,26,1674.69,448.19,1,7.03651260504202,64.4111538461539,316
1819,214,Colorado Springs,Shoes,31,Veina,86,54,1365.47,676.88,1,6.38070093457944,25.2864814814815,576
1820,55,Colorado Springs,Shoes,20,Nilima,33,7,896.46,445.47,26,16.2992727272727,128.065714285714,748
1821,33,Columbus,Baby,15,Veina,14,15,750.28,480.59,1,22.7357575757576,50.0186666666667,775
1822,178,Denver,Shoes,34,Kellest,91,42,1365.27,663.21,1,7.67005617977528,32.5064285714286,779
1823,398,Orlando,Alcohol,56,Medeia,179,39,1958.19,538.86,5,4.92007537688442,50.21,380
1824,211,Boston,Bakery,43,Nilima,82,9,1619.79,771.97,5,7.6767298578199,179.976666666667,770
1825,137,Jersey,Baby,35,Nilima,69,13,1233.81,459.52,2,9.00591240875912,94.9084615384615,618
1826,62,Boston,Bakery,24,Veina,48,11,1023.82,422.54,6,16.5132258064516,93.0745454545455,530
1827,34,Boston,Baby,17,Alekto,21,14,743.97,372.53,25,21.8814705882353,53.1407142857143,560
1828,65,Orlando,Alcohol,25,Nilima,49,16,948.07,657.65,4,14.5856923076923,59.254375,826
1829,280,San Diego,Beverages,48,Bo,99,13,1575.65,443.34,1,5.62732142857143,121.203846153846,441
1830,320,Boston,Baby,42,Bo,106,19,1564.35,867.07,1,4.88859375,82.3342105263158,720
1831,63,Seattle,Shoes,26,Bo,39,8,1055.26,442.22,6,16.7501587301587,131.9075,466
1832,56,Colorado Springs,Shoes,21,Bo,34,13,862.26,363.83,22,15.3975,66.3276923076923,558
1833,548,Seattle,Alcohol,60,Bo,202,41,2205.5,941.03,4,4.02463503649635,53.7926829268293,612
1834,75,San Diego,Bakery,27,Bo,50,15,1198.62,639.16,12,15.9816,79.908,835
1835,191,Denver,Baby,42,Bo,93,8,1533.58,701.78,15,8.02921465968586,191.6975,710
1837,104,Jersey,Alcohol,31,Veina,61,12,1043.12,545.93,23,10.03,86.9266666666667,521
1838,519,Seattle,Frozen food,51,Medeia,106,26,2027.55,868.84,1,3.90664739884393,77.9826923076923,542
1839,401,Boston,Alcohol,54,Bo,153,28,1789.3,902.52,3,4.46209476309227,63.9035714285714,755
1840,142,Seattle,Packaged food,40,Bo,79,18,1322.06,316.82,1,9.31028169014084,73.4477777777778,348
1841,203,Boston,Shoes,42,Bo,81,30,1395.44,726.57,2,6.87408866995074,46.5146666666667,872
