customerID,nOrders,nItems,daysSinceLastOrder,margin,returnRatio,shareOwnBrand,shareVoucher,shareSale,gender,age,marginPerOrder,marginPerItem,itemsPerOrder
1651,2,4,95,14.3,1,0,0.67,0.33,male,53,7.15,3.58,2
1652,2,8,75,29.92,0.02,0,1,0,male,48,14.96,3.74,4
1653,1,1,141,5.73,0,0,1,0,male,34,5.73,5.73,1
1654,6,6,62,28.03,1,0.4,0.6,0,female,19,4.67,4.67,1
1656,1,1,285,13.13,1,1,0,1,female,29,13.13,13.13,1
1657,9,17,11,51.06,0.41,0.86,0.5,0.36,female,28,5.67,3,1.89
1658,6,16,5,43.6,0,0.54,0.23,0,male,25,7.27,2.73,2.67
1659,3,11,19,39.59,1,0,0.89,0,female,56,13.2,3.6,3.67
1660,4,5,7,23.4,0.25,0,0.5,0,female,42,5.85,4.68,1.25
1661,6,11,27,39.96,0.31,0.33,0.33,0.11,male,50,6.66,3.63,1.83
1662,3,7,63,36.07,0.11,0,0.33,0.67,female,61,12.02,5.15,2.33
1664,1,2,339,15.1,0,0,0,1,male,22,15.1,7.55,2
1665,6,20,34,37.2,0.5,0.12,0.35,0,male,49,6.2,1.86,3.33
1666,25,64,0,67.45,0.09,0.6,0.25,0,female,26,2.7,1.05,2.56
1667,4,7,9,21.27,0.03,0.67,0.67,0,male,25,5.32,3.04,1.75
1668,3,8,45,25.45,0.33,0.14,0.43,0,male,34,8.48,3.18,2.67
1669,1,7,4,17.63,0,0,1,0,male,36,17.63,2.52,7
1671,1,2,257,23.14,0.25,0,0,0,male,34,23.14,11.57,2
1672,3,10,60,30.1,1,0.75,0.88,0,female,40,10.03,3.01,3.33
1674,6,10,334,26.66,0.39,0,0.62,0,female,29,4.44,2.67,1.67
1675,2,2,53,13.64,1,0,1,0,female,24,6.82,6.82,1
1676,3,6,195,25.09,0.16,0.2,0.4,0.8,female,59,8.36,4.18,2
1677,8,13,13,30.15,0.03,0.18,0.27,0.18,male,36,3.77,2.32,1.62
1678,4,5,54,30.85,0.56,0.75,0.25,0,male,52,7.71,6.17,1.25
1679,3,8,138,29.73,1,0,0.71,0,female,44,9.91,3.72,2.67
1680,15,18,34,60.71,0.11,0.6,0.6,0.2,male,40,4.05,3.37,1.2
1681,3,7,63,23.85,0.44,0,0.67,0,male,27,7.95,3.41,2.33
1683,6,23,87,42.63,0,0.53,0.89,0,female,34,7.11,1.85,3.83
1684,4,10,183,41.82,0.39,0.12,0.5,0,male,48,10.46,4.18,2.5
1686,1,5,263,16.7,0,0,0,0,female,22,16.7,3.34,5
1688,8,31,11,51.93,0.18,0.23,0.27,0.27,female,33,6.49,1.68,3.88
1689,8,20,59,31.94,0.58,0.12,0.24,0.24,male,35,3.99,1.6,2.5
1691,8,8,110,27.08,0.08,0,1,0,female,50,3.38,3.38,1
1692,2,2,142,8.92,0.25,0,0.5,1,female,38,4.46,4.46,1
1693,11,22,63,37.07,0.05,0.22,0.67,0.17,male,54,3.37,1.68,2
1694,13,25,49,49.14,0.11,0.71,0.33,0.14,female,32,3.78,1.97,1.92
1695,6,10,67,30.32,0.06,0.75,0.25,0.62,male,38,5.05,3.03,1.67
1696,1,4,177,16.5,1,0,0,0,female,18,16.5,4.12,4
1697,2,2,99,4.9,1,0,1,0,female,42,2.45,2.45,1
1698,1,1,123,25.01,1,1,0,0,male,31,25.01,25.01,1
1699,4,7,47,33.76,1,0,0.67,0.33,female,42,8.44,4.82,1.75
1700,1,1,163,16.22,1,0,1,0,male,32,16.22,16.22,1
1702,11,25,6,46.23,0.04,0,0.71,0.33,female,43,4.2,1.85,2.27
1703,3,5,224,33.99,1,1,1,0,female,29,11.33,6.8,1.67
1704,3,6,50,39.72,0.16,0.4,0.8,0,male,37,13.24,6.62,2
1705,7,10,107,43.02,0.06,0.5,0.25,0,female,21,6.15,4.3,1.43
1706,6,12,12,34.07,0.36,0.2,0.5,0.2,female,29,5.68,2.84,2
1707,12,32,96,56.16,0.02,0.41,0.22,0,female,30,4.68,1.75,2.67
1708,9,14,31,47.21,0.25,0.58,0.42,0.17,female,22,5.25,3.37,1.56
1709,6,7,26,28.57,0,0.17,0.5,0.5,male,39,4.76,4.08,1.17
1710,19,28,211,43.23,0.02,0.04,0.74,0.17,male,57,2.28,1.54,1.47
1712,11,20,14,38.15,0.28,0.18,0.35,0,male,46,3.47,1.91,1.82
1714,6,10,50,26.87,0.56,0.25,0.5,0.12,male,53,4.48,2.69,1.67
1715,1,2,348,22.26,0,0,1,0,female,65,22.26,11.13,2
1716,6,7,91,38.3,0.03,0.33,0.17,0.33,female,25,6.38,5.47,1.17
1717,1,1,118,8.61,1,0,1,0,female,42,8.61,8.61,1
1718,10,23,39,43.12,0.28,0,0,0.47,female,33,4.31,1.87,2.3
1719,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,2,2,9,32.94,1,1,0.5,0,female,18,16.47,16.47,1
1721,7,14,60,48.4,1,0.08,0.17,0,female,32,6.91,3.46,2
1722,1,2,180,17.88,1,1,0.5,0,female,20,17.88,8.94,2
1724,1,5,115,20.86,1,0,0.25,0,male,48,20.86,4.17,5
1725,2,2,23,15.57,0.25,0,0.5,0.5,male,27,7.79,7.79,1
1726,6,7,200,34.09,0.11,0,0.83,0.17,male,54,5.68,4.87,1.17
1727,3,5,208,18.84,1,0,0.75,0,female,20,6.28,3.77,1.67
1728,4,7,101,48.18,0.44,0.5,0.5,0,male,30,12.04,6.88,1.75
1730,3,5,45,30.77,0.56,0.5,0.5,0,male,31,10.26,6.15,1.67
1731,11,16,1,45,0.29,0.46,0.15,0.08,female,22,4.09,2.81,1.45
1733,12,19,94,42.96,0.14,0.12,0.69,0,female,30,3.58,2.26,1.58
1734,2,2,117,19.01,1,0.5,0.5,0,female,43,9.51,9.51,1
1735,12,29,45,54.79,0.14,0.54,0.46,0,female,53,4.57,1.89,2.42
1736,3,5,92,24.84,0.25,0,0.25,0.25,female,18,8.28,4.97,1.67
1737,1,7,197,24.56,0.11,0,0.83,0.83,female,37,24.56,3.51,7
1739,11,35,103,55.05,0.1,0.21,0.62,0.31,female,47,5,1.57,3.18
1740,6,8,116,48.87,0.73,0.29,0.29,0.14,female,28,8.14,6.11,1.33
1741,32,49,16,57.49,0.05,0.1,0.32,0.44,male,28,1.8,1.17,1.53
1742,1,5,15,25.62,0,0,1,0,male,57,25.62,5.12,5
1743,14,38,14,61.64,0.05,0.53,0.62,0.12,male,36,4.4,1.62,2.71
1744,3,5,221,18.74,1,0.5,0.25,0.75,female,34,6.25,3.75,1.67
1745,1,1,324,14.58,1,0,1,0,female,25,14.58,14.58,1
1746,2,7,219,34.22,0,0,1,0,female,55,17.11,4.89,3.5
1747,12,22,15,41.56,0.44,0.06,0.56,0.5,male,29,3.46,1.89,1.83
1748,3,7,94,38.63,0.25,0.67,0.17,0,male,59,12.88,5.52,2.33
1750,1,2,356,10.6,0,0,0.5,0,male,30,10.6,5.3,2
1751,4,10,43,37.72,0.77,0.5,0.62,0,female,50,9.43,3.77,2.5
1752,1,1,132,8.34,1,0,1,0,female,58,8.34,8.34,1
1753,9,24,2,51.39,0.04,0.5,0.45,0,male,26,5.71,2.14,2.67
1754,3,5,39,23.27,0.56,0,0.25,0.75,female,33,7.76,4.65,1.67
1755,13,28,26,55.83,0.01,0.09,0.61,0,male,29,4.29,1.99,2.15
1756,7,8,54,32.16,0.51,0.57,0.71,0.29,male,29,4.59,4.02,1.14
1757,2,2,198,16.11,1,0,1,0.5,female,41,8.05,8.05,1
1758,9,12,22,28.96,0.36,0.2,0.8,0.2,male,49,3.22,2.41,1.33
1760,7,11,13,44.75,0.11,1,1,0,female,54,6.39,4.07,1.57
1761,10,19,28,50.7,0,0.5,0.56,0.06,male,55,5.07,2.67,1.9
1763,2,2,68,12.18,1,0,1,0,female,33,6.09,6.09,1
1764,6,12,235,39.03,0.01,0.5,0.7,0.4,male,33,6.5,3.25,2
1765,2,5,193,31.97,0.25,0,0,0.5,male,29,15.98,6.39,2.5
1766,1,1,270,12.3,1,0,1,0,male,53,12.3,12.3,1
1767,1,2,221,14.34,0.25,0,0,1,male,55,14.34,7.17,2
1768,4,7,39,35.12,0.69,0,0.5,0.5,male,67,8.78,5.02,1.75
1769,7,11,26,46.4,1,0.44,0.44,0.11,male,38,6.63,4.22,1.57
1770,2,2,53,22.92,1,1,0.5,0,female,33,11.46,11.46,1
1771,3,14,55,23.04,0.11,0,0.75,0.17,female,18,7.68,1.65,4.67
1772,3,8,169,31.31,0.73,0.43,0.71,0.14,female,52,10.44,3.91,2.67
1773,28,47,151,55.26,0.01,0.64,0.44,0.13,male,44,1.97,1.18,1.68
1774,6,10,108,32.4,0.06,0.25,0.38,0,female,57,5.4,3.24,1.67
1776,3,6,73,31.11,0.16,0.4,0.2,0.2,female,18,10.37,5.18,2
1777,1,1,131,11.78,1,1,1,0,male,25,11.78,11.78,1
1778,7,8,295,30.25,0.08,0,1,0,female,31,4.32,3.78,1.14
1779,9,18,0,51.04,0.04,0.6,0.33,0,female,65,5.67,2.84,2
1780,4,6,42,33.22,1,0.2,0,0.8,female,71,8.3,5.54,1.5
1781,1,2,276,35.33,0,0,0,1,female,36,35.33,17.66,2
1782,11,25,74,52.86,0.18,0.57,0.19,0.14,male,29,4.81,2.11,2.27
1783,1,1,196,10.71,0,1,1,1,male,44,10.71,10.71,1
1784,4,10,4,25.99,0.25,0.12,1,0,female,45,6.5,2.6,2.5
1785,3,8,184,24.6,0.08,0,0,0.14,male,23,8.2,3.08,2.67
1786,2,8,85,34.05,0.08,0,0.71,0.14,male,58,17.02,4.26,4
1787,2,4,58,29.96,0.11,0,0,0,male,19,14.98,7.49,2
1788,1,1,284,-0.43,1,0,1,0,female,37,-0.43,-0.43,1
1790,18,19,2,46.4,1,0.19,0.81,0,male,57,2.58,2.44,1.06
1791,2,6,196,28.25,0,0,0.4,0.4,female,44,14.12,4.71,3
1792,7,12,172,46.66,0.36,0.9,0.4,0.5,female,63,6.67,3.89,1.71
1793,1,1,334,9.84,1,0,0,0,female,41,9.84,9.84,1
1794,1,1,85,15.92,1,0,0,0,female,32,15.92,15.92,1
1796,6,6,11,27.59,0.36,0.4,1,0,male,28,4.6,4.6,1
1797,10,11,22,40.85,0.05,0.78,0.33,0.22,female,28,4.08,3.71,1.1
1798,3,12,32,33.31,0.09,0,0.8,0.1,male,57,11.1,2.78,4
1799,2,2,32,11.82,1,0,0.5,0.5,female,30,5.91,5.91,1
1800,11,38,54,55.38,0.01,0.88,0.5,0.09,female,28,5.03,1.46,3.45
1801,1,1,286,22.95,1,0,0,1,female,26,22.95,22.95,1
1802,14,31,70,58.8,0.02,0.65,0.31,0.38,male,31,4.2,1.9,2.21
1803,1,1,169,15.69,1,1,1,1,female,43,15.69,15.69,1
1804,7,13,22,44.32,0.4,0.82,0.91,0,male,24,6.33,3.41,1.86
1805,3,11,79,28.47,0,0,0.22,0.11,male,44,9.49,2.59,3.67
1806,6,18,126,35.82,0.28,0,0.33,0.07,male,33,5.97,1.99,3
1807,1,1,69,11.76,1,0,0,1,female,18,11.76,11.76,1
1809,1,1,41,5.64,0,0,0,1,female,29,5.64,5.64,1
1810,8,16,22,47.57,1,0.77,0.38,0.15,female,31,5.95,2.97,2
1812,1,1,139,6.14,1,0,1,0,male,44,6.14,6.14,1
1814,2,14,244,41.7,0.03,0,0.33,0,male,18,20.85,2.98,7
1815,23,40,37,49.85,0.16,0.15,0.33,0.24,female,36,2.17,1.25,1.74
1816,1,2,364,13.38,0.25,0,1,0,female,59,13.38,6.69,2
1817,1,1,194,13.36,0,0,1,0,female,39,13.36,13.36,1
1818,3,6,131,35.21,1,0.6,0.4,0,male,31,11.74,5.87,2
1819,9,16,51,38.18,0.09,0.15,0.69,0.38,female,35,4.24,2.39,1.78
1820,3,6,219,21.6,0.16,0,0.2,1,female,22,7.2,3.6,2
1823,8,10,106,53.75,0.02,0.62,0.75,0,male,44,6.72,5.38,1.25
1824,2,8,164,27.08,0,0.29,0.43,0.57,female,37,13.54,3.38,4
1825,2,7,86,36.97,0.44,1,0.83,0,female,27,18.48,5.28,3.5
1826,1,4,99,24.31,0.11,1,0.33,0.67,male,20,24.31,6.08,4
1828,7,28,141,40.17,0,0,0.83,0.13,female,41,5.74,1.43,4
1829,12,31,9,49.9,0.09,0.15,0.15,0.31,female,30,4.16,1.61,2.58
1830,6,7,47,25.21,0.44,0,0.83,0,female,71,4.2,3.6,1.17
1831,3,4,107,24.99,0.11,0,0,0.33,male,23,8.33,6.25,1.33
1832,6,11,87,41.27,0.31,0.78,0.22,0,female,32,6.88,3.75,1.83
1834,7,13,23,32.1,0.07,0.36,0.82,0,female,37,4.59,2.47,1.86
1835,18,30,60,61.1,0.06,0.92,0.12,0,female,70,3.39,2.04,1.67
1836,4,20,61,38.59,0.78,0.18,0.47,0.18,male,36,9.65,1.93,5
1837,2,2,254,26.58,0.25,0,0.5,0,male,41,13.29,13.29,1
1838,2,2,279,22.59,1,0.5,0.5,0.5,female,19,11.29,11.29,1
1839,1,2,361,33.26,1,1,0.5,0,male,41,33.26,16.63,2
1842,6,16,21,43.41,0.02,0.15,0.31,0.15,female,30,7.23,2.71,2.67
1843,1,2,194,15.5,1,0,1,0,female,34,15.5,7.75,2
1844,6,8,20,52.7,1,1,0.57,0,male,40,8.78,6.59,1.33
1845,1,4,224,20.66,0.11,0,1,1,female,43,20.66,5.17,4
1846,4,8,63,38.1,0.18,0.71,0.71,0.14,male,34,9.53,4.76,2
1847,1,1,199,22.39,1,1,0,0,male,55,22.39,22.39,1
1848,3,4,184,12.51,0.44,0,1,0,female,47,4.17,3.13,1.33
1849,2,14,45,35.16,0.06,0,1,0,male,39,17.58,2.51,7
1850,1,2,255,9.45,1,0,0,0,male,26,9.45,4.72,2
1851,3,4,84,22.3,1,0.67,1,0,male,43,7.43,5.58,1.33
1852,6,10,47,32.69,0.56,0.38,0.62,0.5,male,49,5.45,3.27,1.67
1853,4,12,141,30.69,0.09,0,0.6,0.4,male,63,7.67,2.56,3
1854,2,7,200,37.34,0,0.33,0.83,0,female,43,18.67,5.33,3.5
1855,13,18,37,42.81,0.36,0.27,0.53,0,male,27,3.29,2.38,1.38
1856,4,6,4,26.94,1,0.6,0.2,0,female,42,6.74,4.49,1.5
1857,1,1,263,11.57,1,1,0,0,male,18,11.57,11.57,1
1859,2,2,264,23.36,1,0,1,0,female,44,11.68,11.68,1
1860,4,24,22,42,0.49,0,0.45,0.15,female,37,10.5,1.75,6
1861,18,52,84,48.4,0,0.19,0.23,0,female,40,2.69,0.93,2.89
1863,1,6,89,26.45,0,0,1,0,male,48,26.45,4.41,6
1864,1,2,244,26.01,1,0,0,0,female,26,26.01,13.01,2
1865,2,2,311,13.07,0,0,1,0.5,male,59,6.54,6.54,1
1866,2,8,73,26,0.51,0.14,0.71,0.29,male,31,13,3.25,4
1867,2,4,155,18.85,0.11,0,0.33,0,male,23,9.43,4.71,2
1868,13,23,193,48.98,0.28,0.79,0.63,0,male,58,3.77,2.13,1.77
1869,12,24,31,54.28,0.09,0.6,0.2,0.35,male,45,4.52,2.26,2
1870,3,6,193,31.72,1,0.4,0.2,0,female,53,10.57,5.29,2
1871,10,12,113,33.5,0.36,0,0.6,0.1,male,52,3.35,2.79,1.2
1872,2,2,79,34.02,0,1,0.5,0,female,18,17.01,17.01,1
1873,19,47,4,50.87,0.09,0.51,0.36,0,female,18,2.68,1.08,2.47
1874,4,7,125,39.77,0.03,0.5,0.17,0,female,38,9.94,5.68,1.75
1875,9,20,9,59.51,0.12,0.76,0.12,0.06,male,29,6.61,2.98,2.22
1876,1,2,105,10.29,1,0,0,0,male,22,10.29,5.14,2
1878,2,4,42,17.68,0.11,0,0,0,male,46,8.84,4.42,2
1880,9,26,11,50.5,0.67,0.91,0.32,0.09,male,33,5.61,1.94,2.89
1881,2,2,123,15.98,1,0,0,1,male,48,7.99,7.99,1
1882,6,14,135,37.48,0.11,0.67,0.42,0,male,27,6.25,2.68,2.33
1885,3,6,200,35.38,0.16,0.2,0.2,0.4,male,29,11.79,5.9,2
1887,6,13,87,39.63,1,0.27,0.36,0.64,female,36,6.61,3.05,2.17
1888,2,2,189,29.25,0,0,1,0,female,43,14.62,14.62,1
1889,1,1,74,5.45,1,0,0,0,female,31,5.45,5.45,1
1890,7,11,124,40.4,0.01,0,0.33,0.11,male,48,5.77,3.67,1.57
1891,2,5,89,19.8,0.25,0,0.25,0,female,28,9.9,3.96,2.5
1892,3,6,106,25.03,0,0.2,0,0,male,65,8.34,4.17,2
1893,2,4,74,36.11,0,0.33,0.33,0.67,female,64,18.05,9.03,2
1894,11,24,32,35.29,0.09,0,0.05,0.75,female,25,3.21,1.47,2.18
1895,2,5,295,44.07,0.25,1,0.75,0,female,32,22.04,8.81,2.5
1896,3,6,123,29.28,0,0.6,0.4,0,male,28,9.76,4.88,2
1897,8,20,5,45.98,0,0.29,0.18,0,female,32,5.75,2.3,2.5
1898,7,12,70,29.09,0.16,0,0,0.6,female,27,4.16,2.42,1.71
1899,1,5,78,22.7,0,0,1,0,female,50,22.7,4.54,5
1901,1,2,120,11.01,0,0,0,0,female,20,11.01,5.5,2
1903,4,5,101,40.91,0.25,1,0.5,0.25,female,44,10.23,8.18,1.25
1904,10,16,31,38.44,0.38,0,0.54,0.38,male,26,3.84,2.4,1.6
1905,1,6,94,32.59,0.04,0.8,1,0,male,43,32.59,5.43,6
1906,16,24,107,47.28,0,0.2,0.15,0.2,female,56,2.96,1.97,1.5
1907,1,5,356,26.99,0.25,0.5,0.25,0,female,59,26.99,5.4,5
1908,10,14,11,37.9,0.06,0.42,0.33,0,female,18,3.79,2.71,1.4
1909,4,10,2,27.17,1,0.12,0.12,0.88,male,44,6.79,2.72,2.5
1910,1,1,311,-0.15,1,0,0,0,male,28,-0.15,-0.15,1
1911,12,42,36,54.45,0.36,0.34,0.4,0.03,female,59,4.54,1.3,3.5
1913,2,11,38,38.03,0.05,0.22,0.44,0,female,44,19.02,3.46,5.5
1914,8,12,148,27.09,1,0,0.5,0.2,female,32,3.39,2.26,1.5
1915,4,7,39,34.92,0.25,0.5,0.5,1,female,56,8.73,4.99,1.75
1916,7,12,141,47.56,0.16,1,0.5,0.1,male,31,6.79,3.96,1.71
1917,1,1,302,-2.84,1,0,1,0,male,43,-2.84,-2.84,1
1918,3,12,214,23.99,0.09,0,0,1,male,23,8,2,4
1919,2,2,183,29.61,1,0,0,1,male,38,14.8,14.8,1
1921,2,4,248,24.63,0.44,0,0.33,0,female,36,12.31,6.16,2
1922,7,37,15,70.4,0,0.52,0.39,0.16,male,43,10.06,1.9,5.29
1923,13,22,26,54.93,0.11,0.44,0.39,0.44,male,73,4.23,2.5,1.69
1924,10,11,9,33.32,0.2,0,0.78,0.11,female,45,3.33,3.03,1.1
1925,11,32,60,62.78,0.01,0.56,0.48,0.33,female,30,5.71,1.96,2.91
1926,1,2,142,13.8,1,0,0,1,female,27,13.8,6.9,2
1927,6,7,22,37.94,1,0.17,0.17,0.67,male,52,6.32,5.42,1.17
1928,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,2,5,108,38.69,0.56,0.25,0.25,0.5,female,70,19.34,7.74,2.5
1930,1,5,83,41.03,0.56,0.75,0,0,female,37,41.03,8.21,5
1932,12,17,32,38.15,0.41,0.57,0.29,0.43,male,36,3.18,2.24,1.42
1933,24,44,37,52.93,0.11,0.3,0.08,0.19,female,71,2.21,1.2,1.83
1935,6,26,14,46.49,0.07,0.09,0.91,0.09,female,18,7.75,1.79,4.33
1936,3,11,25,32.25,0.01,0,0.67,0,male,45,10.75,2.93,3.67
1937,1,1,189,14.37,1,0,1,0,male,50,14.37,14.37,1
1938,8,16,38,44.48,1,0,0.15,0.23,male,29,5.56,2.78,2
1940,3,6,338,27.94,0,0,0.4,0,female,54,9.31,4.66,2
1941,7,14,88,42.91,0.44,0,0.25,0.33,male,35,6.13,3.06,2
1942,4,7,80,40.93,0.69,0.17,0.17,0,female,27,10.23,5.85,1.75
1944,8,23,105,36,0.22,0.11,0.74,0.11,female,56,4.5,1.57,2.88
1945,2,12,95,49.62,0.04,0.6,0,0.6,male,27,24.81,4.13,6
1946,3,6,51,34.15,1,0.4,0.4,0,female,27,11.38,5.69,2
1948,11,35,17,53.04,0.58,0.62,0.21,0,male,31,4.82,1.52,3.18
1949,12,50,4,50.53,0.07,0,0.4,0,male,39,4.21,1.01,4.17
1951,1,1,127,5.6,1,1,0,0,female,32,5.6,5.6,1
1952,13,32,29,53.93,1,0.04,0.59,0.04,female,47,4.15,1.69,2.46
1953,1,4,157,16.15,1,0,1,0,female,20,16.15,4.04,4
1954,8,14,12,60.35,0.69,0.83,0.5,0,female,27,7.54,4.31,1.75
1955,1,6,282,24.16,0.04,0,0.4,0.6,male,32,24.16,4.03,6
1956,10,47,36,56.94,0.15,0.67,0.26,0,female,62,5.69,1.21,4.7
1957,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,6,13,72,28.54,0,0.45,0.64,0.27,male,33,4.76,2.2,2.17
1960,4,6,94,23.75,0.16,0,0.8,0.2,female,19,5.94,3.96,1.5
1961,4,17,20,42.82,0.62,0,0.86,0,male,43,10.7,2.52,4.25
1964,2,2,99,20.82,1,0,0.5,0.5,male,49,10.41,10.41,1
1966,42,68,1,70.07,0.22,0.68,0.19,0.25,male,41,1.67,1.03,1.62
1967,10,17,261,55.77,0.02,0.93,0.21,0,female,26,5.58,3.28,1.7
1968,7,8,4,16.7,0.02,0,1,0,female,82,2.39,2.09,1.14
1972,4,26,86,48.74,0.05,0.45,0.59,0.64,female,51,12.19,1.87,6.5
1973,14,56,47,55.08,0.15,0.13,0.4,0.02,male,44,3.93,0.98,4
1974,3,4,19,43.18,0.44,1,0.67,0,male,45,14.39,10.8,1.33
1975,3,4,88,21.86,0,0,0.33,1,female,31,7.29,5.46,1.33
1976,1,2,89,9.17,0,0,0,1,female,36,9.17,4.58,2
1978,2,2,15,19.16,1,1,1,0,female,35,9.58,9.58,1
1979,6,24,40,61.95,0.01,0.9,0.05,0,male,18,10.33,2.58,4
1981,3,5,118,35.69,0.06,0.5,0.5,0.25,male,43,11.9,7.14,1.67
1982,10,25,82,47.69,0.11,0.71,0.76,0,female,37,4.77,1.91,2.5
1983,6,13,84,42.24,0.01,0.27,0.55,0.27,male,39,7.04,3.25,2.17
1984,33,42,20,48,0.03,0,0.54,0.17,female,45,1.45,1.14,1.27
1985,1,1,87,9.86,1,0,1,0,male,24,9.86,9.86,1
1987,1,2,223,4.82,0.25,0,0,0,male,39,4.82,2.41,2
1988,2,6,226,31.07,1,0,0,0.6,female,28,15.54,5.18,3
1989,8,12,93,46.9,0.01,0.6,0.8,0,male,31,5.86,3.91,1.5
1991,3,23,83,39.79,0.07,0.26,0.21,0.79,male,19,13.26,1.73,7.67
1993,1,1,10,21.12,1,1,1,0,male,24,21.12,21.12,1
1994,23,36,65,68.96,0.01,0.9,0.27,0.03,male,43,3,1.92,1.57
1995,4,6,111,29.92,0.36,0.4,0.2,0.4,female,18,7.48,4.99,1.5
1996,7,17,13,39.98,0.08,0.79,0.71,0.5,male,27,5.71,2.35,2.43
1997,3,7,82,31.51,0.44,0,0.83,0,female,46,10.5,4.5,2.33
1998,2,7,118,37.85,0.11,0.67,0.67,0,female,43,18.93,5.41,3.5
1999,2,11,255,48.31,0.05,0.56,0.11,0.78,male,38,24.16,4.39,5.5
2000,4,7,70,28.59,0.03,0,1,0.17,female,27,7.15,4.08,1.75
2001,1,1,237,26.99,1,1,0,1,female,30,26.99,26.99,1
2002,14,55,43,74.46,0.08,0.83,0.33,0.46,female,51,5.32,1.35,3.93
2005,3,4,39,6.76,0.11,0.33,0.33,1,female,32,2.25,1.69,1.33
2006,1,2,46,11.58,0.25,0,0,0,female,35,11.58,5.79,2
2007,3,8,169,34.58,0.18,0,0.57,0,female,48,11.53,4.32,2.67
2008,2,6,64,24.09,0.04,0.8,0.2,0,female,18,12.04,4.01,3
2009,16,44,5,58.61,0.7,0.78,0.27,0.03,male,51,3.66,1.33,2.75
2011,11,25,109,55.08,0.23,0.9,0.52,0.1,male,35,5.01,2.2,2.27
2012,2,2,220,33.73,0.25,1,0,0,male,61,16.86,16.86,1
2014,1,2,6,15.07,0.25,0,1,0,male,38,15.07,7.54,2
2015,6,10,11,31.66,0.06,0,1,0,male,31,5.28,3.17,1.67
2016,28,56,8,64.8,0.22,0.87,0.28,0.15,male,37,2.31,1.16,2
2017,2,5,202,30.24,0.06,0.25,0,0,female,70,15.12,6.05,2.5
2019,3,11,201,44.13,1,0.33,0.56,0.67,male,20,14.71,4.01,3.67
2020,7,13,3,35.98,0.07,0.45,0.82,0,male,36,5.14,2.77,1.86
2022,1,1,323,10.09,1,0,1,0,female,32,10.09,10.09,1
2023,3,7,74,22.1,0.44,0,0.67,0,female,40,7.37,3.16,2.33
2024,2,2,54,25.27,1,0.5,0,0.5,female,30,12.63,12.63,1
2025,9,18,15,42.83,0.02,0.27,0.47,0.07,female,60,4.76,2.38,2
2026,34,42,9,61.28,0.01,0.86,0.66,0.14,female,31,1.8,1.46,1.24
2027,2,4,266,30.99,0,1,0.33,0.67,male,22,15.49,7.75,2
2029,3,14,29,31.28,0.56,0,0.42,0,female,20,10.43,2.23,4.67
2031,19,26,194,42.93,0.05,0.05,0.64,0.18,female,35,2.26,1.65,1.37
2033,9,37,17,48.49,0.02,0.1,0.39,0,male,18,5.39,1.31,4.11
2035,28,47,140,47.34,0.13,0.26,0.41,0,male,55,1.69,1.01,1.68
2036,8,17,60,38.54,0.25,0.21,0.07,0.14,female,35,4.82,2.27,2.12
2037,12,20,41,45.59,0.09,0.12,0.29,0.59,female,48,3.8,2.28,1.67
2038,1,1,197,24.04,0,1,0,1,female,34,24.04,24.04,1
2040,16,40,20,49.42,0.4,0.21,0.12,0.24,male,41,3.09,1.24,2.5
2042,16,47,12,55.89,0.09,0.31,0.41,0.56,male,39,3.49,1.19,2.94
2043,3,10,14,34.89,0.14,0.38,0.12,0.25,female,21,11.63,3.49,3.33
2046,1,1,244,29.06,1,1,0,0,male,32,29.06,29.06,1
2047,4,11,100,29.93,0.2,0.44,1,0,female,25,7.48,2.72,2.75
2048,2,2,33,16.46,1,0,0.5,0,female,28,8.23,8.23,1
2049,1,1,170,15.09,1,0,0,0,female,25,15.09,15.09,1
2050,1,5,195,24.78,0.25,0,0.5,0.5,female,34,24.78,4.96,5
2052,7,10,114,35.03,0.06,0,0.88,0.5,female,26,5,3.5,1.43
2053,25,78,16,74.96,0.01,0.75,0.48,0.03,male,48,3,0.96,3.12
2054,7,19,23,44.6,0.39,0,0.25,0.31,male,39,6.37,2.35,2.71
2055,9,17,29,51.3,0.08,0.64,0,0.5,female,40,5.7,3.02,1.89
2056,2,2,147,26.33,1,1,0,0.5,male,33,13.16,13.16,1
2057,4,10,138,40.45,0.39,0.75,0.5,0,female,40,10.11,4.04,2.5
2058,1,1,6,17.59,1,0,0,0,male,29,17.59,17.59,1
2059,7,12,208,38.38,0.04,0.4,0,0.4,female,41,5.48,3.2,1.71
2060,7,20,191,48.72,0.58,0.12,0.41,0.12,female,28,6.96,2.44,2.86
2061,2,5,267,35.2,1,0.25,0.25,0.5,male,26,17.6,7.04,2.5
2062,2,4,21,13.83,0.11,0,0.67,0,female,22,6.92,3.46,2
2063,1,6,7,21.05,1,0,1,0,female,39,21.05,3.51,6
2064,12,41,8,49.91,0.22,0.03,0.41,0.12,female,35,4.16,1.22,3.42
2067,1,2,311,27.26,1,1,0.5,0,male,29,27.26,13.63,2
2069,3,5,67,28.93,0.56,0.25,0.25,0.75,male,23,9.64,5.79,1.67
